scorer,DeepCut_resnet50_cfos-loomingJul22shuffle1_1030000,DeepCut_resnet50_cfos-loomingJul22shuffle1_1030000,DeepCut_resnet50_cfos-loomingJul22shuffle1_1030000,DeepCut_resnet50_cfos-loomingJul22shuffle1_1030000,DeepCut_resnet50_cfos-loomingJul22shuffle1_1030000,DeepCut_resnet50_cfos-loomingJul22shuffle1_1030000,DeepCut_resnet50_cfos-loomingJul22shuffle1_1030000,DeepCut_resnet50_cfos-loomingJul22shuffle1_1030000,DeepCut_resnet50_cfos-loomingJul22shuffle1_1030000,DeepCut_resnet50_cfos-loomingJul22shuffle1_1030000,DeepCut_resnet50_cfos-loomingJul22shuffle1_1030000,DeepCut_resnet50_cfos-loomingJul22shuffle1_1030000
bodyparts,nose,nose,nose,body,body,body,mid-tail,mid-tail,mid-tail,end-tail,end-tail,end-tail
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
98,365.3311675786972,130.018413066864,0.9999414086341858,391.05322551727295,147.2351851463318,1.0,415.3409917354584,182.34580731391907,0.9999927878379822,407.11371970176697,201.3181426525116,0.9999998807907104
99,366.32126665115356,130.34766006469727,0.9994145631790161,391.47409749031067,147.59994652867317,1.0,414.9210374355316,181.87990355491638,0.9999926686286926,406.2621500492096,200.04746437072754,0.9999997615814209
100,366.95331168174744,130.34550642967224,0.9993497133255005,391.772141456604,147.61198043823242,1.0,414.5029487609863,180.93406707048416,0.9999896287918091,406.26873874664307,198.46951818466187,0.9999988079071045
101,367.93339943885803,130.40063798427582,0.9971076250076294,392.0941834449768,148.04546520113945,1.0,414.26776123046875,180.1631067544222,0.9999748468399048,406.73595237731934,198.06831550598145,0.9999996423721313
102,369.524605512619,130.43463778495789,0.9941758513450623,392.7444052696228,148.50649654865265,1.0,414.7777326107025,180.47484922409058,0.9999517202377319,407.6979749202728,198.28759717941284,0.9999991059303284
103,370.25487220287323,131.2922838330269,0.9960212111473083,393.14937448501587,149.01421344280243,1.0,415.2206118106842,181.5046947002411,0.9999754428863525,406.0731303691864,198.92907094955444,0.9999986886978149
104,370.8789556026459,133.2506581544876,0.967043936252594,393.3065481185913,149.11097848415375,1.0,415.42787408828735,181.44585525989532,0.9999771118164062,406.27718925476074,199.1160454750061,0.999998927116394
105,371.06024730205536,134.1555163860321,0.6616993546485901,392.95198345184326,148.9124437570572,1.0,415.8600378036499,181.1743245124817,0.999982476234436,406.32401967048645,199.2559962272644,0.9999988079071045
106,371.188592672348,133.99544525146484,0.723257839679718,392.94876766204834,148.83469820022583,1.0,416.27743101119995,181.0078159570694,0.9999756813049316,407.26783895492554,199.65581560134888,0.9999985098838806
107,370.2984262704849,133.17324841022491,0.9755901098251343,392.7103428840637,148.45855218172073,1.0,416.4196572303772,181.3188396692276,0.9999880194664001,407.9277226924896,201.01964235305786,0.999999463558197
108,370.2756633758545,133.0497943162918,0.9520553350448608,392.2977614402771,148.3740594983101,1.0,415.9473214149475,181.26906073093414,0.999992311000824,411.7651418298483,201.55481886863708,0.999998152256012
109,369.7168469429016,131.60013431310654,0.9969321489334106,392.1292128562927,148.78449285030365,1.0,416.11986565589905,182.24950981140137,0.9999966621398926,411.5747212767601,203.91413594782352,0.9999991655349731
110,369.6859767436981,130.8970090150833,0.9986370801925659,392.0239849090576,148.7127326130867,1.0,416.26653838157654,182.91051936149597,0.999997615814209,409.60105895996094,205.96826815605164,0.9999992847442627
111,369.69566679000854,130.2561273574829,0.9985952377319336,391.6344211101532,148.41215360164642,1.0,416.33633494377136,182.6048436164856,0.9999994039535522,409.6928195953369,206.01672983169556,0.9999995231628418
112,369.7266047000885,129.50271153450012,0.9949439764022827,391.43094754219055,147.9386920146644,1.0,416.03461837768555,181.93796908855438,0.9999991059303284,411.77937042713165,203.87539680302143,0.999999463558197
113,368.48100423812866,129.46934986114502,0.9903770685195923,391.14320397377014,147.03506463766098,1.0,415.5604500770569,180.9345041513443,0.9999985098838806,412.34910878539085,201.6235854625702,0.9999985098838806
114,369.92163729667664,128.37376928329468,0.9992772340774536,390.26315116882324,146.50858736038208,1.0,415.99242758750916,179.01067346334457,0.9999863505363464,414.2042601108551,197.0505928993225,0.9999998807907104
115,369.3806908130646,127.38759875297546,0.9992259740829468,389.6189546585083,146.3162350654602,1.0,414.47700095176697,179.37121134996414,0.9999927282333374,410.43561708927155,196.80908530950546,0.9999993443489075
116,371.0253685116768,127.26643872261047,0.9353643655776978,389.0444976091385,146.29080963134766,1.0,413.7968076467514,179.1399575471878,0.9999938011169434,410.13715720176697,196.5507465004921,0.9999995827674866
117,372.3844417333603,127.0346131324768,0.2647765278816223,389.0552604198456,146.2090039253235,1.0,413.4799166917801,179.68531209230423,0.9999980926513672,407.85187578201294,199.5555112361908,0.9999986886978149
118,373.7497274875641,126.71908521652222,0.02596387267112732,389.4594877958298,146.9157657623291,1.0,413.83462727069855,178.87197279930115,0.9999877214431763,410.49615478515625,196.10661579668522,0.9999995231628418
119,380.79954862594604,123.00885194540024,0.0013494789600372314,390.0658333301544,147.6801124215126,1.0,412.4164330661297,179.04653364419937,0.9999929666519165,406.88564133644104,197.83252084255219,0.9999999403953552
